,id,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,Property Type,Stay Type
7769,5891777,18014128,4,90,40.5517,-74.14636,0,65.0,5,62,2019-05-21,1.22,1,336,0,1
7770,5892693,29739883,1,91,40.72232,-73.9434,0,110.0,2,248,2019-06-13,4.82,2,1,0,1
7771,5892733,10859726,3,4,40.77093,-73.93291,1,47.0,5,7,2019-05-28,0.13,3,236,0,1
7772,5893277,30606207,3,54,40.77842,-73.92549,1,175.0,30,5,2019-03-25,0.31,1,283,0,0
7773,5894720,8201914,1,214,40.71124,-73.95256,0,234.0,4,11,2018-08-26,0.23,1,0,0,1
7774,5894824,26554386,1,159,40.65516,-73.95882,0,105.0,14,43,2019-01-02,0.83,1,319,0,1
7775,5895056,30616879,3,77,40.754,-73.80701,1,47.0,2,40,2017-10-12,0.81,3,311,0,1
7776,5895082,30616879,3,77,40.76173,-73.80767,1,55.0,2,55,2019-02-28,1.12,3,342,0,1
7777,5897622,17266994,2,94,40.80796,-73.95623,0,146.0,5,67,2019-07-03,2.17,2,239,0,1
7778,5899598,6319915,4,186,40.64567,-74.08368,0,60.0,4,118,2019-06-20,2.54,2,17,0,1
7779,5902510,30656279,2,95,40.76799,-73.98644,1,61.0,12,31,2018-03-19,0.6,4,102,0,1
7780,5903889,30616009,2,35,40.71758,-73.99201,1,84.0,1,2,2017-06-25,0.08,1,2,0,1
7781,5904098,766580,2,61,40.78935,-73.94788,0,179.0,2,55,2016-07-08,1.06,1,185,0,1
7782,5904178,30665412,3,4,40.76384,-73.92023,1,100.0,1,0,NA,0.0,1,365,1,1
7783,5904490,30667498,1,91,40.72492,-73.95097,0,175.0,1,1,2015-07-16,0.02,1,0,0,1
7784,5904522,30667653,2,34,40.74621,-73.99119,0,250.0,2,1,2015-10-26,0.02,1,0,0,1
7785,5904538,30667773,2,112,40.74405,-73.97781,1,150.0,1,0,NA,0.0,1,0,1,1
7786,5905128,28187447,1,13,40.68336,-73.91449,0,83.0,3,57,2019-06-08,1.13,2,264,0,1
7787,5905501,9053876,1,51,40.67768,-73.93682,0,105.0,1,59,2018-01-03,1.15,2,213,0,1
7788,5913433,30710562,1,91,40.7229,-73.94775,0,125.0,2,5,2015-10-12,0.1,1,0,0,1
7789,5915351,30719563,1,13,40.67953,-73.95136,1,150.0,7,12,2018-08-26,0.25,1,0,0,1
7790,5916713,2272846,1,214,40.71614,-73.95282,1,69.0,30,16,2019-06-06,0.45,2,225,0,0
7791,5917209,7956482,1,13,40.68701,-73.95412,0,190.0,2,1,2017-06-26,0.04,1,0,0,1
7792,5917563,4327985,1,214,40.71288,-73.94406,1,76.0,2,34,2018-09-30,0.7,1,39,0,1
7793,5917687,30731188,1,25,40.69713,-73.99235,1,45.0,90,0,NA,0.0,1,146,1,0
7794,5918053,2938204,2,178,40.72741,-74.00178,1,142.0,5,8,2017-12-21,0.16,1,188,0,1
7795,5918356,2588808,2,95,40.76115,-73.98707,0,125.0,7,4,2018-02-19,0.08,1,0,0,1
7796,5919646,410962,2,95,40.76738,-73.98466,0,200.0,3,14,2019-07-07,0.32,1,9,0,1
7797,5925343,1177497,1,41,40.68963,-73.96713,1,259.0,1,94,2019-06-26,1.85,11,365,0,1
7798,5925550,30768511,1,151,40.67616,-73.97418,0,275.0,5,1,2016-07-30,0.03,1,0,0,1
7799,5926854,557157,2,144,40.72951,-73.99203,0,179.0,1,28,2017-11-25,0.54,1,0,0,1
7800,5926953,30430827,1,80,40.69634,-73.97296,1,70.0,1,152,2019-06-24,3.02,1,249,0,1
7801,5927152,30775529,2,64,40.73101,-73.99087,1,300.0,2,0,NA,0.0,1,0,1,1
7802,5928949,28362995,2,95,40.76042,-73.99021,0,300.0,3,0,NA,0.0,1,0,1,1
7803,5931103,24982374,1,41,40.69354,-73.96152,0,259.0,2,99,2019-06-28,3.07,1,296,0,1
7804,5931824,23116198,2,94,40.82896,-73.94059,1,50.0,1,0,NA,0.0,1,0,1,1
7805,5932543,30803097,2,209,40.72934,-74.00276,0,300.0,2,6,2018-04-08,0.27,1,0,0,1
7806,5934108,4461578,1,151,40.6748,-73.97736,0,95.0,3,4,2015-08-24,0.08,1,270,0,1
7807,5934255,1407676,1,214,40.71604,-73.9589,1,132.0,1,143,2019-06-26,2.99,4,273,0,1
7808,5935275,28846474,3,117,40.7477,-73.94438,1,80.0,4,3,2015-09-02,0.06,1,0,0,1
7809,5936796,30824695,2,201,40.7817,-73.94613,1,85.0,3,3,2017-08-16,0.09,1,0,0,1
7810,5939328,14152383,1,85,40.6777,-73.99126,0,246.0,4,0,NA,0.0,1,0,1,1
7811,5940268,30839692,3,77,40.75518,-73.80422,1,50.0,1,154,2019-07-06,3.05,3,243,0,1
7812,5940868,2862308,1,91,40.72777,-73.95231,0,75.0,2,6,2017-01-04,0.14,1,0,0,1
7813,5940920,30836013,2,86,40.73536,-73.98393,0,209.0,30,27,2019-05-11,0.53,1,197,0,0
7814,5941888,1679702,2,144,40.72634,-73.9932,0,330.0,2,4,2015-10-14,0.08,1,0,0,1
7815,5942962,2981156,3,117,40.7618,-73.92728,2,55.0,1,26,2018-12-02,0.55,2,84,0,1
7816,5943770,18002339,2,202,40.79788,-73.9618,1,60.0,7,1,2015-06-15,0.02,1,0,0,1
7817,5944460,17300177,1,214,40.70965,-73.96817,0,180.0,30,4,2017-06-22,0.13,1,13,0,0
7818,5944801,27796188,2,94,40.80947,-73.95392,0,300.0,2,60,2019-07-05,1.18,2,198,0,1
7819,5945548,30865924,2,103,40.87093,-73.91737,0,175.0,3,6,2018-08-31,0.13,1,0,0,1
7820,5946137,11237515,2,94,40.82335,-73.94887,1,100.0,3,4,2015-07-01,0.08,1,358,0,1
7821,5954466,30909882,1,91,40.72102,-73.94808,0,175.0,5,21,2019-04-16,0.41,1,0,0,1
7822,5956257,30918671,1,159,40.66149,-73.95222,1,60.0,1,0,NA,0.0,1,0,1,1
7823,5957111,5449480,1,80,40.69134,-73.97229,0,175.0,10,1,2016-07-06,0.03,1,189,0,1
7824,5958299,30454464,2,34,40.74717,-73.99179,1,105.0,1,158,2019-07-04,3.08,1,105,0,1
7825,5965198,1566167,1,108,40.63555,-73.97151,0,49.0,5,21,2019-03-20,0.42,1,34,0,1
7826,5965946,4308068,1,28,40.69904,-73.91282,1,65.0,2,37,2019-06-23,0.78,1,0,0,1
7827,5967998,29278028,2,201,40.77635,-73.95616,0,450.0,5,37,2019-07-05,0.86,4,108,0,1
7828,5977676,3912042,2,202,40.79092,-73.97426,0,185.0,3,59,2019-06-19,1.17,1,4,0,1
7829,5978999,31040344,1,13,40.68402,-73.95176,1,57.0,2,104,2018-01-03,2.33,1,0,0,1
7830,5979675,7039396,1,52,40.68085,-73.88895,0,79.0,1,91,2019-06-29,1.81,2,255,0,1
7831,5985742,31074353,1,182,40.66923,-73.98714,0,218.0,2,137,2019-06-26,2.79,1,250,0,1
7832,5986444,914838,2,95,40.75709,-73.99545,0,70.0,30,11,2018-10-07,0.23,7,333,0,0
7833,5990045,12411178,1,162,40.67477,-74.01046,0,350.0,2,71,2019-06-13,1.45,1,287,0,1
7834,5990467,31102831,1,19,40.68401,-73.98521,1,100.0,4,120,2019-06-16,2.36,1,22,0,1
7835,5991434,31108509,1,20,40.6409,-73.99891,0,150.0,3,51,2019-06-28,1.07,1,180,0,1
7836,5991641,429305,3,166,40.70914,-73.90737,0,45.0,4,0,NA,0.0,1,0,1,1
7837,5991675,22388424,3,166,40.70399,-73.91195,1,46.0,4,17,2018-09-08,0.39,2,262,0,1
7838,5992438,2537749,1,80,40.6942,-73.97104,1,50.0,1,2,2016-09-23,0.06,1,0,0,1
7839,5993541,4562182,2,94,40.81506,-73.94851,0,285.0,30,74,2019-05-23,1.47,4,284,0,0
7840,5998890,5574620,1,51,40.67215,-73.95753,0,220.0,2,5,2015-08-11,0.1,1,0,0,1
7841,5998978,4198853,2,119,40.71769,-73.98801,1,125.0,1,1,2015-05-04,0.02,1,0,0,1
7842,5999786,4714927,2,61,40.79155,-73.94746,1,80.0,1,70,2019-06-18,1.36,4,102,0,1
7843,6000709,10859726,3,4,40.7701,-73.93219,1,58.0,1,2,2019-07-01,0.04,3,249,0,1
7844,6000785,31150792,1,28,40.69709,-73.93538,0,100.0,2,143,2019-05-18,3.41,1,0,0,1
7845,6000868,2787900,1,13,40.67955,-73.94662,0,175.0,2,42,2019-02-09,0.82,1,0,0,1
7846,6000898,23708009,2,201,40.78155,-73.95175,0,1200.0,5,43,2019-05-23,0.9,1,309,0,1
7847,6002382,4266202,3,4,40.76105,-73.92068,1,60.0,2,0,NA,0.0,1,0,1,1
7848,6004052,27175572,1,158,40.67949,-73.97172,0,160.0,2,105,2019-06-01,2.05,1,18,0,1
7849,6004200,20109767,2,94,40.82846,-73.94492,1,65.0,1,6,2015-06-18,0.12,1,341,0,1
7850,6004567,28720717,2,64,40.73235,-73.98646,0,499.0,30,11,2019-03-03,0.52,2,332,0,0
7851,6004786,14477996,2,178,40.72703,-74.00286,0,350.0,2,10,2015-12-21,0.2,1,0,0,1
7852,6005231,31175000,1,13,40.68459,-73.93985,0,105.0,2,127,2019-06-27,3.88,3,113,0,1
7853,6005868,31177258,1,214,40.71151,-73.95339,0,245.0,5,32,2019-04-26,0.63,1,305,0,1
7854,6005910,23044811,1,13,40.68569,-73.94358,0,139.0,2,119,2019-06-09,2.31,2,175,0,1
7855,6006387,31181172,2,94,40.82442,-73.95203,1,50.0,20,9,2018-01-27,0.24,1,300,0,1
7856,6006603,31182668,2,112,40.74349,-73.97577,1,90.0,5,0,NA,0.0,1,0,1,1
7857,6006661,31183039,3,104,40.74936,-73.88698,0,90.0,7,2,2015-12-05,0.04,1,0,0,1
7858,6006711,28429835,2,64,40.72753,-73.98749,1,250.0,1,1,2015-05-22,0.02,1,0,0,1
7859,6006837,6527023,1,190,40.66343,-73.99324,1,70.0,4,1,2015-05-13,0.02,1,0,0,1
7860,6012187,25796636,2,64,40.72425,-73.98866,0,150.0,1,44,2017-07-30,0.91,1,0,0,1
7861,6013171,13917722,2,191,40.76164,-73.98594,1,150.0,1,0,NA,0.0,1,0,1,1
7862,6013186,31175000,1,13,40.68446,-73.93956,0,109.0,3,79,2019-06-30,2.07,3,0,0,1
7863,6014926,820011,2,64,40.72646,-73.98685,0,140.0,7,59,2019-06-23,1.17,1,268,0,1
7864,6015754,8636732,1,74,40.63676,-73.96713,1,31.0,10,1,2015-11-02,0.02,2,0,0,1
7865,6018325,25237492,2,206,40.84245,-73.93918,0,140.0,30,8,2019-06-17,0.17,34,312,0,0
7866,6018589,31241183,2,206,40.83741,-73.93928,1,65.0,2,36,2019-06-22,0.74,2,273,0,1
7867,6019386,31245355,2,94,40.80991,-73.94058,0,85.0,2,18,2019-06-02,0.38,1,90,0,1
7868,6020044,12154854,1,85,40.67092,-73.98997,1,35.0,1,0,NA,0.0,1,0,1,1
7869,6020237,28422099,2,130,40.81134,-73.95531,0,155.0,5,87,2019-05-25,1.7,1,99,0,1
7870,6020382,1511065,1,13,40.6825,-73.94709,1,65.0,1,0,NA,0.0,1,0,1,1
7871,6021955,31260008,1,214,40.70532,-73.93868,1,100.0,5,0,NA,0.0,1,88,1,1
7872,6025389,31274483,2,206,40.83413,-73.94297,1,100.0,1,0,NA,0.0,1,0,1,1
7873,6026166,3372156,2,64,40.7254,-73.98854,1,125.0,3,2,2016-01-03,0.04,1,0,0,1
7874,6026546,22613302,2,201,40.77793,-73.9602,0,170.0,5,2,2015-10-05,0.04,1,0,0,1
7875,6027345,2881,1,13,40.68242,-73.94774,1,65.0,2,280,2019-07-05,5.51,2,249,0,1
7876,6027485,31283971,1,13,40.68568,-73.95237,1,38.0,3,1,2017-12-31,0.05,1,0,0,1
7877,6027682,31284832,2,94,40.82875,-73.94371,1,68.0,2,0,NA,0.0,1,0,1,1
7878,6029332,1257611,1,214,40.71192,-73.94161,1,110.0,2,4,2015-08-29,0.08,1,0,0,1
7879,6029809,4049004,1,13,40.68245,-73.91951,0,100.0,3,106,2019-07-05,2.28,1,52,0,1
7880,6029987,15635060,2,206,40.84305,-73.94045,0,125.0,2,10,2016-06-29,0.21,1,0,0,1
7881,6031895,6396863,2,191,40.76257,-73.98574,1,60.0,1,1,2015-08-02,0.02,1,0,0,1
7882,6031904,20667334,2,209,40.73261,-74.00116,1,80.0,3,129,2019-06-14,2.52,1,78,0,1
7883,6033449,25237492,2,206,40.84035,-73.94089,0,95.0,30,11,2019-05-25,0.25,34,97,0,0
7884,6037761,7256281,2,64,40.72816,-73.98843,1,163.0,2,396,2019-06-23,7.71,1,143,0,1
7885,6040757,23713669,1,158,40.67554,-73.96384,0,225.0,3,29,2019-06-04,0.58,1,56,0,1
7886,6041875,30354475,2,61,40.8124,-73.9347,0,150.0,2,0,NA,0.0,1,0,1,1
7887,6042335,17199564,1,19,40.68686,-73.98231,0,170.0,10,2,2015-10-12,0.04,1,0,0,1
7888,6042635,31358851,2,206,40.85882,-73.92897,0,65.0,4,38,2019-06-30,0.79,1,307,0,1
7889,6043199,9745447,1,13,40.68915,-73.95116,1,60.0,1,11,2017-10-08,0.32,1,0,0,1
7890,6043671,16458904,2,137,40.74725,-73.97431,0,168.0,30,12,2017-05-30,0.25,1,58,0,0
7891,6043733,6475110,1,51,40.67652,-73.96147,0,100.0,2,3,2016-10-27,0.09,1,0,0,1
7892,6044268,6657363,2,6,40.71111,-74.01567,0,195.0,7,0,NA,0.0,1,0,1,1
7893,6044964,31204745,3,3,40.58921,-73.79479,0,89.0,2,150,2019-06-11,3.0,1,268,0,1
7894,6045055,3435092,2,201,40.78234,-73.94907,1,109.0,4,191,2019-06-20,3.75,3,243,0,1
7895,6045917,31376201,3,109,40.70664,-73.83395,1,150.0,1,0,NA,0.0,3,365,1,1
7896,6046877,31376201,3,109,40.7064,-73.83327,1,150.0,1,0,NA,0.0,3,363,1,1
7897,6048412,11884842,2,201,40.77727,-73.95089,0,150.0,2,0,NA,0.0,1,0,1,1
7898,6048583,31389734,2,92,40.72966,-73.99787,0,120.0,4,1,2015-08-22,0.02,1,0,0,1
7899,6051044,16139880,1,13,40.67815,-73.91518,1,40.0,3,101,2019-06-24,2.01,6,180,0,1
7900,6051782,2119276,2,86,40.73342,-73.98545,0,150.0,30,10,2019-04-11,0.21,39,67,0,0
7901,6051856,9828418,2,206,40.84411,-73.93764,1,45.0,2,3,2016-05-07,0.07,1,0,0,1
7902,6052119,8893700,1,190,40.66124,-73.99449,0,159.0,30,8,2018-11-11,0.81,2,51,0,0
7903,6052129,7809025,2,61,40.79816,-73.94111,0,149.0,4,14,2019-06-01,0.28,1,0,0,1
7904,6054194,2568690,3,4,40.75673,-73.9253,0,125.0,3,3,2015-06-11,0.06,1,0,0,1
7905,6054400,18874199,1,91,40.73629,-73.95208,0,75.0,1,27,2015-10-05,0.53,1,0,0,1
7906,6054864,3088202,1,31,40.68051,-73.99743,0,109.0,4,6,2017-03-05,0.12,1,0,0,1
7907,6056028,10622869,2,202,40.78826,-73.96767,0,499.0,1,19,2019-06-11,0.38,1,296,0,1
7908,6059556,1098902,1,151,40.66955,-73.98174,0,480.0,3,0,NA,0.0,2,191,1,1
7909,6062060,24561040,1,151,40.67975,-73.97666,1,220.0,2,9,2017-05-21,0.2,3,251,0,1
7910,6063050,9897580,1,13,40.68669,-73.93452,1,55.0,3,51,2019-06-19,1.0,1,340,0,1
7911,6064471,31477675,2,119,40.7208,-73.9867,0,341.0,3,138,2019-06-08,2.87,1,58,0,1
7912,6065370,31483029,1,91,40.72661,-73.95153,0,108.0,2,3,2019-06-16,0.06,1,33,0,1
7913,6065778,12811150,1,216,40.65888,-73.98013,0,128.0,5,83,2018-12-26,1.63,1,52,0,1
7914,6066563,19810363,0,39,40.8115,-73.85607,0,110.0,2,95,2019-06-23,1.91,1,283,0,1
7915,6069703,17958459,1,214,40.71462,-73.96309,0,179.0,8,39,2019-01-01,0.77,1,113,0,1
7916,6070899,13934385,2,202,40.77684,-73.97979,0,175.0,5,2,2017-10-18,0.04,1,0,0,1
7917,6071347,3987736,1,28,40.70069,-73.91114,0,80.0,5,8,2017-09-08,0.16,1,0,0,1
7918,6071456,21248779,1,51,40.67406,-73.95234,0,149.0,2,22,2019-06-25,0.49,1,365,0,1
7919,6071870,21940966,2,130,40.80465,-73.95827,1,50.0,2,7,2019-01-07,0.15,2,191,0,1
7920,6072842,31522185,3,4,40.76602,-73.91742,2,75.0,5,4,2016-08-28,0.08,1,0,0,1
7921,6074676,6600505,2,73,40.70763,-74.00778,1,100.0,3,24,2018-08-09,0.48,2,186,0,1
7922,6074975,23234988,3,77,40.74896,-73.80715,0,369.0,2,74,2019-05-28,1.46,6,256,0,1
7923,6076202,12692690,1,25,40.69384,-73.99261,0,198.0,7,7,2018-01-04,0.14,1,4,0,1
7924,6077354,31545214,3,125,40.72399,-73.87088,1,100.0,2,49,2019-06-08,0.96,1,365,0,1
7925,6078234,31425596,2,202,40.78866,-73.97878,0,195.0,3,67,2019-06-30,1.33,1,85,0,1
7926,6078788,1820750,2,119,40.72004,-73.98896,0,257.0,3,11,2017-08-02,0.22,1,0,0,1
7927,6079079,30214562,3,106,40.72362,-73.791,0,145.0,4,38,2017-06-28,0.75,1,125,0,1
7928,6079197,31555753,2,202,40.80272,-73.96634,1,45.0,1,7,2015-08-02,0.14,1,0,0,1
7929,6084475,31534322,3,117,40.74637,-73.94615,1,60.0,2,83,2019-06-03,1.65,4,81,0,1
7930,6085109,8448216,1,162,40.67529,-74.0099,0,120.0,43,0,NA,0.0,1,0,1,0
7931,6085932,1211856,1,159,40.6586,-73.96104,1,80.0,3,4,2019-01-01,0.22,1,331,0,1
7932,6087827,31594375,1,13,40.69962,-73.94102,1,85.0,1,0,NA,0.0,1,0,1,1
7933,6087959,28023382,1,85,40.684,-73.98859,0,99.0,1,183,2019-06-30,3.74,1,196,0,1
7934,6088910,31599293,2,95,40.75749,-73.99657,0,180.0,3,1,2015-05-04,0.02,1,0,0,1
7935,6090186,3250450,3,104,40.75181,-73.89064,1,40.0,25,1,2018-09-04,0.1,18,364,0,1
7936,6091208,4183050,1,214,40.7168,-73.94073,1,96.0,3,28,2016-07-02,0.56,1,0,0,1
7937,6091224,2798394,2,94,40.80386,-73.95369,0,105.0,4,9,2019-01-02,0.18,1,0,0,1
7938,6091850,31614694,3,117,40.76019,-73.92915,0,80.0,3,177,2019-06-24,3.66,1,196,0,1
7939,6092607,7271842,2,206,40.83987,-73.94279,0,100.0,2,1,2016-11-01,0.03,1,0,0,1
7940,6093352,31621291,1,214,40.7058,-73.93803,1,58.0,1,270,2019-07-01,5.29,2,83,0,1
7941,6093459,26414016,1,214,40.7186,-73.95951,1,89.0,5,6,2016-11-27,0.12,2,0,0,1
7942,6094046,31626212,2,191,40.75863,-73.98472,1,105.0,90,163,2019-06-08,3.21,5,316,0,0
7943,6094708,31629890,2,119,40.71724,-73.98546,0,85.0,1,0,NA,0.0,1,0,1,1
7944,6099485,15763944,1,41,40.69069,-73.96043,1,68.0,3,2,2018-06-25,0.11,1,0,0,1
7945,6100514,6230173,2,95,40.76017,-73.99198,0,200.0,4,30,2017-10-24,0.65,1,0,0,1
7946,6101104,9107715,2,201,40.77526,-73.95075,0,170.0,5,26,2019-05-18,0.55,1,115,0,1
7947,6103146,182477,1,159,40.6566,-73.96148,0,60.0,5,9,2018-04-18,0.19,1,0,0,1
7948,6103273,4562182,2,94,40.81128,-73.94647,0,285.0,30,104,2019-06-30,2.07,4,249,0,0
7949,6103774,27289632,2,61,40.79842,-73.93549,0,90.0,3,138,2019-07-02,2.74,1,71,0,1
7950,6104187,31673092,1,51,40.67757,-73.94886,0,75.0,30,101,2019-06-08,2.06,1,62,0,0
7951,6104542,19661729,3,104,40.74898,-73.88638,0,115.0,1,51,2019-07-01,1.03,1,78,0,1
7952,6104951,815619,1,60,40.64685,-73.95,0,118.0,30,1,2015-08-25,0.02,1,68,0,0
7953,6105140,946182,1,13,40.68582,-73.94231,1,76.0,1,19,2019-05-26,0.7,1,89,0,1
7954,6105240,184833,1,91,40.72123,-73.95357,0,245.0,7,6,2018-05-08,0.12,1,67,0,1
7955,6105342,31678869,2,94,40.8251,-73.93899,1,200.0,1,0,NA,0.0,1,0,1,1
7956,6106142,2077383,2,201,40.77724,-73.95883,0,75.0,3,3,2016-06-14,0.06,1,0,0,1
7957,6106445,7241674,2,95,40.76378,-73.98847,0,200.0,6,24,2019-05-20,0.7,1,188,0,1
7958,6106544,1475015,2,127,40.75621,-73.96802,0,85.0,30,4,2018-12-03,0.12,52,342,0,0
7959,6107289,13920011,1,91,40.72987,-73.95296,0,350.0,5,11,2018-08-25,0.23,1,12,0,1
7960,6107592,30080463,2,94,40.80226,-73.94976,1,101.0,3,65,2019-06-22,1.28,1,138,0,1
7961,6108021,10873558,1,85,40.67743,-73.98464,0,110.0,2,0,NA,0.0,2,0,1,1
7962,6114161,21327551,2,145,40.72191,-73.99587,1,125.0,1,1,2015-05-19,0.02,1,0,0,1
7963,6114353,16923190,2,119,40.71974,-73.98549,1,89.0,3,19,2019-01-01,0.41,1,0,0,1
7964,6115275,8164199,2,127,40.75102,-73.97447,0,180.0,1,0,NA,0.0,1,0,1,1
7965,6115341,24216745,1,214,40.71482,-73.93863,0,120.0,30,1,2017-12-31,0.05,1,128,0,0
7966,6117178,31737002,1,85,40.66928,-73.99019,1,50.0,5,0,NA,0.0,1,0,1,1
7967,6117496,30787515,2,127,40.76365,-73.98057,0,299.0,2,8,2015-12-14,0.16,1,176,0,1
7968,6121052,13525339,2,178,40.72337,-73.99724,0,195.0,2,60,2019-06-24,1.18,1,16,0,1
7969,6121300,7655328,2,92,40.72923,-73.99949,1,78.0,1,3,2016-01-31,0.06,3,0,0,1
7970,6124097,3035426,2,34,40.74089,-74.00181,0,250.0,2,28,2019-05-26,0.56,1,328,0,1
7971,6128992,301346,2,34,40.75054,-73.99683,0,150.0,14,1,2015-05-20,0.02,1,0,0,1
7972,6129158,31796292,2,201,40.777,-73.95253,0,350.0,1,0,NA,0.0,1,0,1,1
7973,6130145,29871437,3,189,40.74315,-73.91733,1,78.0,3,113,2019-07-01,2.23,1,285,0,1
7974,6131266,3940516,1,51,40.67331,-73.95863,1,55.0,1,1,2015-05-15,0.02,1,0,0,1
7975,6131580,311608,2,178,40.72716,-74.0032,0,300.0,10,7,2019-06-21,2.04,1,239,0,1
7976,6131606,21014758,1,13,40.68875,-73.92377,1,38.0,2,39,2019-06-20,0.86,3,99,0,1
7977,6132230,6976808,2,178,40.72708,-74.00055,0,150.0,5,36,2017-09-08,0.71,1,0,0,1
7978,6132646,15078552,2,119,40.71869,-73.98282,1,75.0,1,0,NA,0.0,1,0,1,1
7979,6133150,31817441,1,13,40.68227,-73.93305,1,52.0,2,1,2015-11-01,0.02,1,0,0,1
7980,6134199,6003040,2,202,40.78926,-73.96989,0,198.0,2,161,2019-06-29,3.21,1,252,0,1
7981,6134906,6541721,1,190,40.64027,-74.01774,1,49.0,1,67,2019-06-23,1.56,1,8,0,1
7982,6138423,1978841,2,202,40.79233,-73.9643,0,950.0,4,6,2019-06-06,0.13,1,274,0,1
7983,6140695,1613244,2,119,40.72003,-73.98901,0,105.0,30,12,2017-10-06,0.24,9,227,0,0
7984,6141401,10529692,2,112,40.74257,-73.98207,0,225.0,30,276,2019-06-21,5.54,1,338,0,0
7985,6141561,6984488,1,158,40.67483,-73.9646,1,125.0,4,16,2016-10-30,0.32,2,339,0,1
7986,6142960,10520210,1,13,40.69315,-73.95998,0,110.0,2,19,2016-06-10,0.44,1,0,0,1
7987,6145124,31876574,1,51,40.66739,-73.9501,1,44.0,1,1,2015-05-21,0.02,1,0,0,1
7988,6145637,9532490,2,64,40.73065,-73.98899,2,77.0,2,57,2019-06-02,1.13,3,311,0,1
7989,6146081,1943161,1,60,40.64944,-73.93376,0,97.0,3,62,2019-06-23,1.23,1,326,0,1
7990,6146783,14796247,1,74,40.64224,-73.96273,1,45.0,5,59,2019-06-24,1.46,4,247,0,1
7991,6149507,21558108,1,214,40.712,-73.96666,0,157.0,1,1,2015-05-07,0.02,1,0,0,1
7992,6150778,608113,1,214,40.71059,-73.9506,1,80.0,4,1,2015-05-20,0.02,1,0,0,1
7993,6151450,26790498,2,94,40.82366,-73.9461,1,50.0,3,1,2018-05-28,0.07,1,0,0,1
7994,6152725,31916657,3,59,40.76509,-73.877,0,275.0,3,96,2019-07-01,1.9,1,333,0,1
7995,6155072,15395133,1,41,40.68732,-73.96654,1,129.0,3,103,2019-05-22,2.02,1,156,0,1
7996,6155857,7573842,2,209,40.73405,-74.00283,0,250.0,3,1,2016-07-21,0.03,1,0,0,1
7997,6155877,18248926,2,94,40.82434,-73.94816,2,36.0,1,84,2019-06-15,2.26,1,347,0,1
7998,6156278,10154856,2,95,40.76881,-73.98832,0,200.0,5,0,NA,0.0,1,0,1,1
7999,6156319,7775447,2,201,40.78073,-73.94976,0,185.0,1,4,2015-12-07,0.08,1,0,0,1
8000,6156442,31937844,2,95,40.76329,-73.99554,0,130.0,1,2,2015-04-28,0.04,1,0,0,1
8001,6157276,23591164,3,59,40.76664,-73.87577,1,65.0,1,466,2019-06-22,9.16,4,331,0,1
8002,6161282,31963371,1,214,40.71014,-73.96253,0,275.0,3,78,2018-11-08,1.53,1,0,0,1
8003,6163657,6090087,2,201,40.77253,-73.95789,0,120.0,1,9,2017-01-02,0.18,1,0,0,1
8004,6164719,886109,2,119,40.72134,-73.99104,0,180.0,2,25,2018-08-06,0.51,1,200,0,1
8005,6165032,25406101,1,159,40.66216,-73.96114,0,123.0,2,2,2015-07-27,0.04,1,0,0,1
8006,6165564,30906910,1,13,40.6874,-73.94339,1,750.0,1,0,NA,0.0,1,0,1,1
8007,6167683,25228783,2,202,40.77804,-73.97611,0,210.0,6,7,2017-08-26,0.14,1,0,0,1
8008,6167817,31997128,2,209,40.73905,-74.0014,0,139.0,3,4,2016-09-05,0.08,1,0,0,1
8009,6168331,32001723,1,28,40.69505,-73.93161,2,45.0,1,1,2015-05-05,0.02,1,0,0,1
8010,6168663,15743117,2,94,40.81192,-73.95239,1,79.0,5,2,2015-10-07,0.04,1,0,0,1
8011,6169068,9773128,1,151,40.66798,-73.9761,0,345.0,30,0,NA,0.0,1,156,1,0
8012,6169172,3598306,1,80,40.69677,-73.97622,1,90.0,1,2,2016-12-16,0.06,2,364,0,1
8013,6169335,32007353,3,166,40.70801,-73.9011,0,150.0,2,65,2019-07-03,1.32,1,171,0,1
8014,6169897,10720264,2,94,40.82135,-73.95521,0,75.0,90,0,NA,0.0,1,362,1,0
8015,6169981,32011239,2,86,40.73556,-73.98679,0,200.0,2,14,2016-09-10,0.28,1,0,0,1
8016,6170979,31104121,1,41,40.68678,-73.96044,0,100.0,3,127,2019-06-24,2.62,1,290,0,1
8017,6171211,32018795,1,51,40.66746,-73.96073,1,32.0,7,0,NA,0.0,1,0,1,1
8018,6179073,32052000,1,120,40.5777,-73.93988,1,45.0,4,118,2019-07-06,2.34,2,269,0,1
8019,6179500,26819117,2,112,40.74174,-73.97878,1,115.0,7,1,2015-05-31,0.02,1,0,0,1
8020,6180121,8826175,0,47,40.82122,-73.92773,1,56.0,2,132,2019-06-26,2.61,3,52,0,1
8021,6180741,14318669,2,119,40.71526,-73.9867,0,210.0,2,44,2017-05-25,1.16,1,0,0,1
8022,6180762,1475015,2,202,40.76877,-73.9846,0,87.0,30,3,2017-11-30,0.1,52,275,0,0
8023,6181131,32060911,4,207,40.63438,-74.11518,1,40.0,30,6,2019-03-31,0.12,2,354,0,0
